,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
DataElements_364_Key,,,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC,cma.s32_DP_MinPressShaper_PosROC
DataElements_364_Value,,,393216.0,393216.0,393216.0,393216.0,393216.0,393216.0,393216.0,393216.0,393216.0,393216.0,393216.0,393216.0,393216.0
DataElements_365_Key,,,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC,cma.s32_DP_MinPressShaper_NegROC
DataElements_365_Value,,,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0,-393216.0
DataElements_366_Key,,,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp,cma.s16_DP_Ave_Kp
DataElements_366_Value,,,3217.0,3217.0,3217.0,3217.0,3217.0,3217.0,3217.0,3217.0,3217.0,3217.0,3217.0,3217.0,3217.0
DataElements_367_Key,,,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki,cma.s16_DP_Ave_Ki
DataElements_367_Value,,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
DataElements_368_Key,,,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar,cma.s32_DP_MinPress_cbar
DataElements_368_Value,,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
DataElements_369_Key,,,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar,cma.s32_DP_MinDeltaPMetering_cbar
DataElements_369_Value,,,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
DataElements_370_Key,,,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak,cma.s16_DP_Kleak
DataElements_370_Value,,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DataElements_371_Key,,,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition,cma.s16_DP_Qtransition
DataElements_371_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_372_Key,,,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar,cma.s32_bmod0_cbar
DataElements_372_Value,,,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0
DataElements_373_Key,,,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar,cma.s32_bmod50_cbar
DataElements_373_Value,,,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0
DataElements_374_Key,,,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar,cma.s32_bmod_100_cbar
DataElements_374_Value,,,850000.0,850000.0,850000.0,850000.0,850000.0,850000.0,850000.0,850000.0,850000.0,850000.0,850000.0,850000.0,850000.0
DataElements_375_Key,,,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar,cma.s32_bmod_400_cbar
DataElements_375_Value,,,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0
DataElements_376_Key,,,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive,cma.s32_MaxRateObserverPositive
DataElements_376_Value,,,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0,9825490.0
DataElements_377_Key,,,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative,cma.s32_MaxRateObserverNegative
DataElements_377_Value,,,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0,-9825490.0
DataElements_378_Key,,,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM,cma.s16_DP_Qhysteresis_LPM
DataElements_378_Value,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DataElements_379_Key,,,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts,cma.s16_DP_Qhysteresis_Counts
DataElements_379_Value,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
DataElements_380_Key,,,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch,cma.s16_DP_ModeSwitch
DataElements_380_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_381_Key,,,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch,cma.s16_DP_OpenLoopSwitch
DataElements_381_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_382_Key,,,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch,cma.s16_PressCtrlOpenLoopSwitch
DataElements_382_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_383_Key,,,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp,cma.s32_DP_Rate_Kp
DataElements_383_Value,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
DataElements_384_Key,,,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki,cma.s32_DP_Rate_Ki
DataElements_384_Value,,,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0
DataElements_385_Key,,,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar,cma.s32_Allowable_Press_Err_cbar
DataElements_385_Value,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
DataElements_386_Key,,,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout,cma.u16_Press_Error_Timeout
DataElements_386_Value,,,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
DataElements_387_Key,,,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01,cma.u32_Reserved01
DataElements_387_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_388_Key,,,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02,cma.u32_Reserved02
DataElements_388_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_389_Key,,,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03,cma.u32_Reserved03
DataElements_389_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_390_Key,,,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04,cma.u32_Reserved04
DataElements_390_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_391_Key,,,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05,cma.u32_Reserved05
DataElements_391_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_392_Key,,,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01,cma.s32_Reserved01
DataElements_392_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_393_Key,,,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02,cma.s32_Reserved02
DataElements_393_Value,,,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0,-307200.0
DataElements_394_Key,,,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03,cma.s32_Reserved03
DataElements_394_Value,,,307200.0,307200.0,307200.0,307200.0,307200.0,307200.0,307200.0,307200.0,307200.0,307200.0,307200.0,307200.0,307200.0
DataElements_395_Key,,,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04,cma.s32_Reserved04
DataElements_395_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_396_Key,,,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05,cma.s32_Reserved05
DataElements_396_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_397_Key,,,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06,cma.s32_Reserved06
DataElements_397_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_398_Key,,,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1,cma.s32_mech_Reserved1
DataElements_398_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_399_Key,,,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2,cma.s32_mech_Reserved2
DataElements_399_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_400_Key,,,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3,cma.s32_mech_Reserved3
DataElements_400_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_401_Key,,,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01,cma.u16_Reserved01
DataElements_401_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_402_Key,,,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02,cma.u16_Reserved02
DataElements_402_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_403_Key,,,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03,cma.u16_Reserved03
DataElements_403_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_404_Key,,,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04,cma.u16_Reserved04
DataElements_404_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_405_Key,,,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05,cma.u16_Reserved05
DataElements_405_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_406_Key,,,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06,cma.u16_Reserved06
DataElements_406_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_407_Key,,,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01,cma.s16_Reserved01
DataElements_407_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_408_Key,,,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02,cma.s16_Reserved02
DataElements_408_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_409_Key,,,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03,cma.s16_Reserved03
DataElements_409_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_410_Key,,,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04,cma.s16_Reserved04
DataElements_410_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_411_Key,,,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05,cma.s16_Reserved05
DataElements_411_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_412_Key,,,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06,cma.s16_Reserved06
DataElements_412_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_413_Key,,,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07,cma.s16_Reserved07
DataElements_413_Value,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
